002519,83.6,93.1,13.1,14.5,19.6,21.7,30.6,0.2
002527,63.3,70.4,32.7,23.0,20.2,15.2,7.9,0.4
002543,80.9,90.1,16.7,15.3,18.9,19.7,29.0,0.4
002568,83.6,93.0,10.2,13.2,29.6,14.9,29.4,0.6
002576,76.8,85.5,14.8,19.5,35.9,15.3,13.9,0.0
002584,81.6,90.8,13.2,16.0,28.4,22.2,18.2,2.0
002634,66.2,73.8,28.1,24.2,22.7,15.6,9.1,0.0
002642,77.6,86.4,18.8,17.1,21.9,20.4,21.8,0.0
002659,89.5,99.7,6.7,11.0,22.7,27.5,31.4,0.4
002667,78.1,86.9,18.8,15.9,20.3,25.7,18.5,0.7
002675,95.7,106.6,3.5,4.5,20.5,22.2,44.9,3.1
002683,74.8,83.3,20.4,18.2,27.5,20.4,12.9,0.7
002709,83.3,92.8,9.6,17.2,32.4,18.5,21.0,1.3
002733,62.9,70.0,38.3,16.3,19.3,16.0,9.9,0.0
002758,47.5,52.8,54.5,23.5,12.3,4.7,4.1,0.0
002766,90.5,100.7,9.0,9.8,13.6,23.6,43.8,0.0
002782,82.7,92.1,11.1,13.5,40.3,20.1,12.7,2.4
002824,47.9,53.4,54.5,24.7,10.1,7.3,3.4,0.0
002832,78.3,87.2,17.9,16.3,24.1,22.1,18.4,1.2
002840,80.7,89.8,10.8,19.7,34.9,18.6,14.8,1.3
002857,85.5,95.2,9.8,14.9,20.2,24.4,30.2,0.0
002873,85.2,94.8,8.5,14.1,27.0,25.6,23.8,0.0
002923,78.0,86.8,16.8,18.3,24.1,23.0,17.8,0.0
002956,73.5,81.9,19.5,20.8,28.2,17.4,12.8,0.7
002964,76.7,85.4,17.0,19.9,23.8,19.0,17.6,1.9
002980,69.1,76.9,23.3,26.7,18.0,16.7,14.7,0.0
002998,93.5,104.1,8.2,7.8,12.1,21.3,43.5,7.1
003020,94.1,104.8,3.4,10.1,18.0,25.8,42.3,0.5
003038,88.1,98.1,7.5,10.6,34.1,21.1,25.3,1.3
003046,80.9,90.0,12.5,17.1,25.7,23.4,20.3,0.1
003053,82.2,91.5,13.3,14.0,28.3,22.3,19.3,2.3
003061,86.4,96.2,7.0,12.9,35.0,21.9,22.0,0.7
003103,70.6,78.6,23.4,22.0,24.7,15.4,12.3,1.5
003129,83.3,92.8,12.9,14.6,20.9,27.3,24.4,0.0
003137,32.1,35.8,77.0,11.5,3.7,1.5,0.4,0.0
003152,51.2,57.0,54.0,16.3,16.7,8.0,4.6,0.0
003202,77.9,86.7,17.1,17.2,24.2,20.0,19.2,1.6
003210,94.2,104.9,4.9,7.7,17.8,24.9,44.6,0.0
003228,90.0,100.2,7.0,9.1,27.0,27.8,26.3,2.7
003244,81.3,90.6,14.9,18.2,17.0,19.1,28.7,2.1
003251,71.4,79.4,24.0,22.2,21.9,13.5,17.7,0.7
003277,85.6,95.3,12.4,11.3,20.7,26.7,28.9,0.0
003285,82.1,91.4,10.9,16.7,30.2,18.5,17.6,5.0
003293,80.1,89.1,15.7,16.4,23.0,24.5,16.7,3.6
003301,50.5,56.2,46.3,28.4,17.4,5.0,2.0,0.0
003335,77.7,86.5,17.4,17.6,23.9,19.3,21.3,0.0
003368,77.9,86.8,14.7,22.1,22.8,22.1,18.4,0.0
003376,67.5,75.2,24.1,23.7,32.4,12.6,6.2,0.0
003400,96.1,107.0,3.9,8.9,15.9,20.9,39.0,11.4
003434,76.2,84.8,20.8,18.3,17.6,19.9,23.4,0.0
003442,76.4,85.1,19.9,17.6,24.0,16.2,22.3,0.0
003467,96.8,107.8,3.1,5.2,21.3,23.1,40.6,6.3
003475,95.2,106.0,5.1,7.0,19.6,26.4,28.5,13.4
003509,89.3,99.5,9.6,9.6,18.2,23.4,39.0,0.0
003558,61.6,68.5,26.6,33.2,25.3,8.2,5.2,0.0
003566,92.2,102.7,7.2,11.8,16.8,22.0,24.6,17.7
003590,81.1,90.3,16.8,13.8,21.6,20.3,27.6,0.0
003616,80.7,89.9,16.1,16.4,18.5,20.8,28.2,0.0
003624,59.2,65.9,39.0,23.1,18.0,11.7,7.6,0.3
003632,89.9,100.1,6.5,11.9,19.1,30.7,31.8,0.0
003640,76.6,85.3,16.6,20.1,28.8,17.4,16.1,0.8
