046920,80.4,88.3,14.9,18.2,24.2,18.9,21.9,1.2
046946,81.2,89.1,14.7,16.7,26.3,18.9,21.6,1.3
046953,74.9,82.2,19.8,19.5,27.0,18.4,14.5,0.0
046961,81.7,89.7,13.2,15.6,25.6,20.1,22.0,1.8
046979,66.1,72.6,30.4,21.2,22.4,14.1,9.5,1.1
046995,95.7,105.1,5.4,8.0,19.0,22.3,34.5,10.6
047001,65.7,72.2,30.0,20.8,23.0,13.1,10.4,0.6
047019,81.9,90.0,14.3,14.6,24.4,21.6,23.8,0.1
047027,88.9,97.6,9.9,10.8,21.4,22.4,32.3,2.6
047043,90.3,99.1,7.2,11.5,24.9,23.1,31.9,1.1
047050,90.6,99.5,7.0,11.4,23.8,24.5,31.9,1.2
047068,74.6,81.9,18.1,24.8,22.7,18.1,15.8,0.0
047076,86.8,95.3,9.3,14.5,24.4,23.0,27.9,0.4
047084,84.3,92.6,11.3,15.9,26.2,24.3,20.1,2.0
047092,82.7,90.8,10.8,17.9,31.4,22.4,17.2,0.2
047167,79.4,87.2,14.5,19.0,29.0,20.1,15.7,1.1
047175,76.4,83.8,18.5,20.2,22.4,17.7,19.0,1.2
047183,92.8,101.9,6.1,10.4,24.5,22.8,26.4,9.6
047191,94.5,103.8,5.2,8.2,21.5,23.7,40.2,1.1
047225,98.8,108.5,3.4,5.5,18.4,23.1,40.4,9.2
047241,89.3,98.1,9.5,11.2,21.5,22.8,33.6,1.2
047258,90.5,99.4,8.2,10.1,24.1,23.8,33.8,0.0
047266,80.7,88.6,13.7,17.3,28.0,18.9,20.4,0.6
047274,93.8,103.0,6.8,8.3,19.6,23.3,36.0,5.9
047308,69.2,75.9,27.0,22.1,24.8,15.3,10.3,0.5
047332,62.6,68.7,36.7,21.1,20.9,11.6,8.9,0.6
047340,93.7,102.8,5.8,9.1,20.4,24.2,37.3,2.9
047365,69.3,76.1,27.6,20.7,23.9,14.8,12.2,0.5
047373,86.7,95.2,11.3,14.1,21.8,20.4,24.0,7.9
047381,84.2,92.4,13.0,14.2,23.1,21.1,26.4,1.6
047399,83.5,91.7,13.4,16.0,24.5,19.3,24.9,1.8
047415,87.3,95.9,8.7,13.4,30.0,23.2,23.4,1.2
047423,88.4,97.1,8.8,13.1,24.6,23.6,27.7,2.1
047431,72.3,79.4,20.9,23.8,30.1,14.7,10.5,0.0
047449,91.2,100.1,7.1,10.5,24.3,23.9,32.7,1.3
047456,77.9,85.6,17.3,19.0,27.1,18.8,17.5,0.2
047464,88.0,96.7,9.6,12.2,26.4,23.0,27.1,1.7
